employee_111,Analytics Engineer,MI
employee_111,salary_low,MI
employee_111,company_size_M,MI
employee_112,Data Scientist,SE
employee_112,salary_high,SE
employee_112,company_size_M,SE
employee_112,remote,SE
employee_113,Machine Learning Scientist,EN
employee_113,salary_low,EN
employee_113,company_size_S,EN
employee_113,remote,EN
employee_114,Data Engineer,SE
employee_114,salary_high,SE
employee_114,company_size_M,SE
employee_114,remote,SE
employee_115,Data Manager,EN
employee_115,salary_low,EN
employee_115,company_size_M,EN
employee_115,remote,EN
employee_116,Data Scientist,SE
employee_116,salary_low,SE
employee_116,company_size_S,SE
employee_116,remote,SE
employee_117,BI Data Analyst,EN
employee_117,salary_low,EN
employee_117,company_size_L,EN
employee_117,remote,EN
employee_118,Data Manager,EX
employee_118,salary_low,EX
employee_118,company_size_L,EX
employee_118,remote,EX
employee_119,Data Scientist,MI
employee_119,salary_low,MI
employee_119,company_size_S,MI
employee_119,remote,MI
employee_120,Research Scientist,MI
employee_120,salary_low,MI
employee_120,company_size_S,MI
employee_121,BI Data Analyst,MI
employee_121,salary_low,MI
employee_121,company_size_L,MI
employee_121,remote,MI
employee_122,Data Engineer,SE
employee_122,salary_medium,SE
employee_122,company_size_L,SE
employee_122,remote,SE
employee_123,Data Engineer,SE
employee_123,salary_low,SE
employee_123,company_size_L,SE
employee_123,remote,SE
employee_124,AI Scientist,EN
employee_124,salary_low,EN
employee_124,company_size_M,EN
employee_124,remote,EN
employee_125,Data Scientist,SE
employee_125,salary_medium,SE
employee_125,company_size_L,SE
employee_125,remote,SE
employee_126,BI Data Analyst,EN
employee_126,salary_low,EN
employee_126,company_size_M,EN
employee_126,remote,EN
employee_127,Machine Learning Scientist,SE
employee_127,salary_low,SE
employee_127,company_size_M,SE
employee_128,Machine Learning Scientist,EX
employee_128,salary_medium,EX
employee_128,company_size_S,EX
employee_128,remote,EX
employee_129,AI Scientist,EX
employee_129,salary_medium,EX
employee_129,company_size_S,EX
employee_129,remote,EX
employee_130,Data Analyst,MI
employee_130,salary_low,MI
employee_130,company_size_L,MI
employee_131,Data Analyst,MI
employee_131,salary_low,MI
employee_131,company_size_S,MI
employee_131,remote,MI
employee_132,BI Data Analyst,MI
employee_132,salary_low,MI
employee_132,company_size_S,MI
employee_132,remote,MI
employee_133,Research Scientist,EX
employee_133,salary_low,EX
employee_133,company_size_L,EX
employee_134,Analytics Engineer,SE
employee_134,salary_low,SE
employee_134,company_size_S,SE
employee_134,remote,SE
employee_135,Analytics Engineer,EN
employee_135,salary_low,EN
employee_135,company_size_L,EN
employee_135,remote,EN
employee_136,AI Scientist,MI
employee_136,salary_medium,MI
employee_136,company_size_M,MI
employee_136,remote,MI
employee_137,Machine Learning Scientist,MI
employee_137,salary_low,MI
employee_137,company_size_M,MI
employee_137,remote,MI
employee_138,Data Engineer,MI
employee_138,salary_low,MI
employee_138,company_size_S,MI
employee_138,remote,MI
employee_139,AI Scientist,MI
employee_139,salary_medium,MI
employee_139,company_size_L,MI
employee_139,remote,MI
employee_140,AI Scientist,MI
employee_140,salary_low,MI
employee_140,company_size_M,MI
employee_141,Data Scientist,EN
employee_141,salary_low,EN
employee_141,company_size_S,EN
employee_142,Machine Learning Scientist,MI
employee_142,salary_medium,MI
employee_142,company_size_L,MI
employee_142,remote,MI
employee_143,Machine Learning Scientist,MI
employee_143,salary_low,MI
employee_143,company_size_L,MI
employee_143,remote,MI
employee_144,Data Analyst,MI
employee_144,salary_low,MI
employee_144,company_size_S,MI
employee_145,Data Analyst,EX
employee_145,salary_low,EX
employee_145,company_size_M,EX
employee_145,remote,EX
employee_146,Data Analyst,MI
employee_146,salary_medium,MI
employee_146,company_size_M,MI
employee_146,remote,MI
employee_147,Data Engineer,EN
employee_147,salary_low,EN
employee_147,company_size_S,EN
employee_147,remote,EN
employee_148,Research Scientist,SE
employee_148,salary_low,SE
employee_148,company_size_L,SE
employee_148,remote,SE
employee_149,Research Scientist,MI
employee_149,salary_low,MI
employee_149,company_size_L,MI
employee_150,Research Scientist,EN
employee_150,salary_low,EN
employee_150,company_size_L,EN
employee_150,remote,EN
employee_151,Data Scientist,MI
employee_151,salary_low,MI
employee_151,company_size_S,MI
employee_152,Machine Learning Scientist,SE
employee_152,salary_low,SE
employee_152,company_size_S,SE
employee_152,remote,SE
employee_153,Data Engineer,MI
employee_153,salary_medium,MI
employee_153,company_size_L,MI
employee_153,remote,MI
employee_154,BI Data Analyst,EN
employee_154,salary_low,EN
employee_154,company_size_S,EN
employee_154,remote,EN
employee_155,Research Scientist,MI
employee_155,salary_high,MI
employee_155,company_size_M,MI
employee_156,Data Science Consultant,MI
employee_156,salary_low,MI
employee_156,company_size_L,MI
employee_156,remote,MI
employee_157,BI Data Analyst,EX
employee_157,salary_low,EX
employee_157,company_size_L,EX
employee_157,remote,EX
employee_158,Data Engineer,EX
employee_158,salary_low,EX
employee_158,company_size_L,EX
employee_158,remote,EX
employee_159,Machine Learning Scientist,EN
employee_159,salary_medium,EN
employee_159,company_size_L,EN
employee_159,remote,EN
employee_160,Data Science Consultant,EN
employee_160,salary_low,EN
employee_160,company_size_S,EN
employee_160,remote,EN
employee_161,Data Engineer,SE
employee_161,salary_low,SE
employee_161,company_size_S,SE
employee_161,remote,SE
employee_162,Research Scientist,MI
employee_162,salary_medium,MI
employee_162,company_size_L,MI
employee_162,remote,MI
employee_163,Data Analyst,EN
employee_163,salary_low,EN
employee_163,company_size_S,EN
employee_164,Data Engineer,SE
employee_164,salary_low,SE
employee_164,company_size_S,SE
employee_165,Machine Learning Scientist,SE
employee_165,salary_medium,SE
employee_165,company_size_S,SE
employee_166,Research Scientist,EN
employee_166,salary_low,EN
employee_166,company_size_L,EN
employee_167,Data Science Consultant,EN
employee_167,salary_low,EN
employee_167,company_size_L,EN
employee_168,Data Analyst,SE
employee_168,salary_low,SE
employee_168,company_size_L,SE
employee_168,remote,SE
employee_169,Data Science Consultant,EX
employee_169,salary_low,EX
employee_169,company_size_S,EX
employee_169,remote,EX
employee_170,Data Engineer,MI
employee_170,salary_low,MI
employee_170,company_size_L,MI
employee_171,Machine Learning Scientist,SE
employee_171,salary_medium,SE
employee_171,company_size_L,SE
employee_171,remote,SE
employee_172,BI Data Analyst,MI
employee_172,salary_low,MI
employee_172,company_size_M,MI
employee_173,Research Scientist,MI
employee_173,salary_low,MI
employee_173,company_size_S,MI
employee_173,remote,MI
employee_174,AI Scientist,EN
employee_174,salary_low,EN
employee_174,company_size_S,EN
employee_174,remote,EN
employee_175,Research Scientist,SE
employee_175,salary_low,SE
employee_175,company_size_S,SE
employee_175,remote,SE
employee_176,Data Scientist,SE
employee_176,salary_low,SE
employee_176,company_size_S,SE
employee_177,Data Scientist,SE
employee_177,salary_high,SE
employee_177,company_size_L,SE
employee_177,remote,SE
